Clay_Up,Silt_Up,Sand_Up,Clay_Down,Silt_Down,Sand_Down,OC_Up,OC_Down,BD_Up,BD_Down,AWC_Up,AWC_Down,K_Up,K_Down,PCP_WW,PCP_SM,IRR_SM,PCP_RY,TMP_AV,TMP_MX,TMP_MN
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,110.0,457.7,31,605.3,10.2375984251969,15.1555118110236,5.31968503937008
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,200.5,395.1,31,564.3,9.34607843137255,14.0905882352941,4.60156862745098
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,121.0,358.3,31,476.9,10.0600118110236,15.3490354330709,4.77098818897638
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,129.7,275.9,31,416.9,7.64074803149606,12.2062992125984,3.0751968503937
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,72.0,359.3,31,441.6,7.8494094488189,14.1177165354331,1.58110236220472
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,102.7,450.1,31,584.1,7.65379215686275,13.6136470588235,1.69393333333333
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,111.1,226.5,41,326.4,8.45753543307087,13.6738031496063,3.24126771653543
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,99.8,696.8,31,848.5,8.99153543307087,14.2204724409449,3.76259842519685
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,96.5,730.7,31,797.0,9.08664566929134,14.3149606299213,3.85833070866142
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,42.2,629.2,31,695.0,9.14529411764706,14.5298039215686,3.76078431372549
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,138.3,169.8,41,301.3,8.87323622047244,13.8142165354331,3.93225984251968
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,274.7,221.0,41,514.8,9.26240157480315,14.1224409448819,4.40236220472441
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,92.0,192.8,41,269.6,10.0015748031496,15.0751968503937,4.92795275590551
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,65.3,150.1,168,242.1,9.0164705882353,14.2298039215686,3.80313725490196
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,116.2,209.0,41,322.6,8.88070866141732,13.6889763779528,4.07244094488189
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,139.0,260.0,31,408.2,10.5862047244095,15.8496141732283,5.32279133858268
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,124.4,232.0,41,467.4,8.41279527559055,12.8086614173228,4.01692913385827
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,216.5,443.3,31,550.2,9.75235294117647,14.7882352941176,4.71647058823529
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,120.5,363.5,31,489.9,8.86462598425197,13.7873307086614,3.94191732283464
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,64.1,289.9,31,364.9,9.42181102362205,14.4511614173228,4.39245669291338
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,110.0,457.7,31,605.3,10.2375984251969,15.1555118110236,5.31968503937008
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,200.5,395.1,31,564.3,9.34607843137255,14.0905882352941,4.60156862745098
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,121.0,358.3,31,476.9,10.0600118110236,15.3490354330709,4.77098818897638
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,129.7,275.9,31,416.9,7.64074803149606,12.2062992125984,3.0751968503937
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,72.0,359.3,31,441.6,7.8494094488189,14.1177165354331,1.58110236220472
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,102.7,450.1,31,584.1,7.65379215686275,13.6136470588235,1.69393333333333
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,111.1,226.5,41,326.4,8.45753543307087,13.6738031496063,3.24126771653543
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,99.8,696.8,31,848.5,8.99153543307087,14.2204724409449,3.76259842519685
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,96.5,730.7,31,797.0,9.08664566929134,14.3149606299213,3.85833070866142
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,42.2,629.2,31,695.0,9.14529411764706,14.5298039215686,3.76078431372549
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,138.3,169.8,41,301.3,8.87323622047244,13.8142165354331,3.93225984251968
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,274.7,221.0,41,514.8,9.26240157480315,14.1224409448819,4.40236220472441
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,92.0,192.8,41,269.6,10.0015748031496,15.0751968503937,4.92795275590551
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,65.3,150.1,168,242.1,9.0164705882353,14.2298039215686,3.80313725490196
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,116.2,209.0,41,322.6,8.88070866141732,13.6889763779528,4.07244094488189
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,139.0,260.0,31,408.2,10.5862047244095,15.8496141732283,5.32279133858268
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,124.4,232.0,41,467.4,8.41279527559055,12.8086614173228,4.01692913385827
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,216.5,443.3,31,550.2,9.75235294117647,14.7882352941176,4.71647058823529
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,120.5,363.5,31,489.9,8.86462598425197,13.7873307086614,3.94191732283464
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,64.1,289.9,31,364.9,9.42181102362205,14.4511614173228,4.39245669291338
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,110.0,457.7,31,605.3,10.2375984251969,15.1555118110236,5.31968503937008
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,200.5,395.1,31,564.3,9.34607843137255,14.0905882352941,4.60156862745098
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,121.0,358.3,31,476.9,10.0600118110236,15.3490354330709,4.77098818897638
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,129.7,275.9,31,416.9,7.64074803149606,12.2062992125984,3.0751968503937
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,72.0,359.3,31,441.6,7.8494094488189,14.1177165354331,1.58110236220472
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,102.7,450.1,31,584.1,7.65379215686275,13.6136470588235,1.69393333333333
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,111.1,226.5,41,326.4,8.45753543307087,13.6738031496063,3.24126771653543
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,99.8,696.8,31,848.5,8.99153543307087,14.2204724409449,3.76259842519685
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,96.5,730.7,31,797.0,9.08664566929134,14.3149606299213,3.85833070866142
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,42.2,629.2,31,695.0,9.14529411764706,14.5298039215686,3.76078431372549
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,138.3,169.8,41,301.3,8.87323622047244,13.8142165354331,3.93225984251968
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,274.7,221.0,41,514.8,9.26240157480315,14.1224409448819,4.40236220472441
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,92.0,192.8,41,269.6,10.0015748031496,15.0751968503937,4.92795275590551
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,65.3,150.1,168,242.1,9.0164705882353,14.2298039215686,3.80313725490196
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,116.2,209.0,41,322.6,8.88070866141732,13.6889763779528,4.07244094488189
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,139.0,260.0,31,408.2,10.5862047244095,15.8496141732283,5.32279133858268
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,124.4,232.0,41,467.4,8.41279527559055,12.8086614173228,4.01692913385827
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,216.5,443.3,31,550.2,9.75235294117647,14.7882352941176,4.71647058823529
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,120.5,363.5,31,489.9,8.86462598425197,13.7873307086614,3.94191732283464
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,64.1,289.9,31,364.9,9.42181102362205,14.4511614173228,4.39245669291338
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,110.0,457.7,31,605.3,10.2375984251969,15.1555118110236,5.31968503937008
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,200.5,395.1,31,564.3,9.34607843137255,14.0905882352941,4.60156862745098
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,121.0,358.3,31,476.9,10.0600118110236,15.3490354330709,4.77098818897638
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,129.7,275.9,31,416.9,7.64074803149606,12.2062992125984,3.0751968503937
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,72.0,359.3,31,441.6,7.8494094488189,14.1177165354331,1.58110236220472
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,102.7,450.1,31,584.1,7.65379215686275,13.6136470588235,1.69393333333333
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,77.1,322.1,26,427.7,8.62401960784314,14.2039294117647,3.04410980392157
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,112.9,283.7,26,420.0,9.49819215686274,14.8341450980392,4.16223921568627
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,154.5,614.3,26,711.7,9.47725490196078,14.7603921568627,4.19411764705882
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,53.3,709.8,26,782.8,9.45625,15.0078125,3.9046875
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,126.7,197.1,64,315.4,9.42958431372549,14.5570941176471,4.30207058823529
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,164.6,172.0,213,339.7,9.67137254901961,14.4564705882353,4.88627450980392
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,114.8,299.5,26,453.9,10.6074509803922,15.9498039215686,5.26509803921568
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,89.2,338.5,26,445.1,9.65251171875,14.75146875,4.5535546875
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,125.7,211.6,64,310.6,9.3739568627451,14.2703098039216,4.47760392156863
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,151.4,352.6,26,534.4,10.3834156862745,16.1216666666667,4.64516862745098
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,197.1,194.7,64,513.6,8.52196078431373,13.2274509803922,3.81647058823529
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,226.0,426.6,26,534.8,10.4662109375,15.413671875,5.51875
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,115.5,388.3,26,496.3,9.50117647058823,14.476862745098,4.52549019607843
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,78.3,289.2,26,391.7,10.0522745098039,15.1472039215686,4.95734509803922
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,114.2,327.4,26,521.4,11.1575960784314,16.0759960784314,6.23919607843137
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,202.9,524.6,26,682.9,10.048328125,14.70771484375,5.38894140625
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,91.1,386.9,26,563.0,10.7791450980392,16.1384705882353,5.41981568627451
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,157.4,343.0,26,436.3,8.55709019607843,13.2856,3.82858039215686
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,77.1,439.0,26,545.4,9.93117647058824,15.2490196078431,4.61333333333333
21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.09,0.09,20.44,14.57,119.2,381.6,26,554.0,9.8029296875,14.450390625,5.15546875
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,77.1,322.1,26,427.7,8.62401960784314,14.2039294117647,3.04410980392157
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,112.9,283.7,26,420.0,9.49819215686274,14.8341450980392,4.16223921568627
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,154.5,614.3,26,711.7,9.47725490196078,14.7603921568627,4.19411764705882
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,53.3,709.8,26,782.8,9.45625,15.0078125,3.9046875
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,126.7,197.1,64,315.4,9.42958431372549,14.5570941176471,4.30207058823529
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,164.6,172.0,213,339.7,9.67137254901961,14.4564705882353,4.88627450980392
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,114.8,299.5,26,453.9,10.6074509803922,15.9498039215686,5.26509803921568
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,89.2,338.5,26,445.1,9.65251171875,14.75146875,4.5535546875
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,125.7,211.6,64,310.6,9.3739568627451,14.2703098039216,4.47760392156863
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,151.4,352.6,26,534.4,10.3834156862745,16.1216666666667,4.64516862745098
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,197.1,194.7,64,513.6,8.52196078431373,13.2274509803922,3.81647058823529
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,226.0,426.6,26,534.8,10.4662109375,15.413671875,5.51875
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,115.5,388.3,26,496.3,9.50117647058823,14.476862745098,4.52549019607843
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,78.3,289.2,26,391.7,10.0522745098039,15.1472039215686,4.95734509803922
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,114.2,327.4,26,521.4,11.1575960784314,16.0759960784314,6.23919607843137
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,202.9,524.6,26,682.9,10.048328125,14.70771484375,5.38894140625
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,91.1,386.9,26,563.0,10.7791450980392,16.1384705882353,5.41981568627451
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,157.4,343.0,26,436.3,8.55709019607843,13.2856,3.82858039215686
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,77.1,439.0,26,545.4,9.93117647058824,15.2490196078431,4.61333333333333
20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.09,0.09,25.59,16.53,119.2,381.6,26,554.0,9.8029296875,14.450390625,5.15546875
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,77.1,322.1,26,427.7,8.62401960784314,14.2039294117647,3.04410980392157
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,112.9,283.7,26,420.0,9.49819215686274,14.8341450980392,4.16223921568627
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,154.5,614.3,26,711.7,9.47725490196078,14.7603921568627,4.19411764705882
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,53.3,709.8,26,782.8,9.45625,15.0078125,3.9046875
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,126.7,197.1,64,315.4,9.42958431372549,14.5570941176471,4.30207058823529
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,164.6,172.0,213,339.7,9.67137254901961,14.4564705882353,4.88627450980392
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,114.8,299.5,26,453.9,10.6074509803922,15.9498039215686,5.26509803921568
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,89.2,338.5,26,445.1,9.65251171875,14.75146875,4.5535546875
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,125.7,211.6,64,310.6,9.3739568627451,14.2703098039216,4.47760392156863
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,151.4,352.6,26,534.4,10.3834156862745,16.1216666666667,4.64516862745098
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,197.1,194.7,64,513.6,8.52196078431373,13.2274509803922,3.81647058823529
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,226.0,426.6,26,534.8,10.4662109375,15.413671875,5.51875
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,115.5,388.3,26,496.3,9.50117647058823,14.476862745098,4.52549019607843
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,78.3,289.2,26,391.7,10.0522745098039,15.1472039215686,4.95734509803922
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,114.2,327.4,26,521.4,11.1575960784314,16.0759960784314,6.23919607843137
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,202.9,524.6,26,682.9,10.048328125,14.70771484375,5.38894140625
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,91.1,386.9,26,563.0,10.7791450980392,16.1384705882353,5.41981568627451
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,157.4,343.0,26,436.3,8.55709019607843,13.2856,3.82858039215686
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,77.1,439.0,26,545.4,9.93117647058824,15.2490196078431,4.61333333333333
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,119.2,381.6,26,554.0,9.8029296875,14.450390625,5.15546875
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,62.5,341.9,34,444.4,8.01058964143427,13.9419760956175,2.079203187251
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,108.8,645.9,34,733.9,8.44948207171315,14.2023107569721,2.69665737051793
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,158.4,436.7,34,570.5,8.63585657370518,14.3338645418327,2.93784860557769
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,45.2,573.6,34,636.6,8.30784920634921,14.4040873015873,2.21161904761905
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,146.5,115.4,195,259.4,8.31170916334661,13.597577689243,3.02584462151394
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,123.9,213.6,94,354.2,8.47868525896414,13.8482071713147,3.10916334661355
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,104.2,220.5,94,321.9,9.20589641434263,15.1885019920319,3.22329482071713
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,89.6,222.5,94,341.8,8.07420634920635,14.0126984126984,2.13571428571428
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,121.0,341.0,34,436.9,8.38804780876494,13.6864541832669,3.08964143426295
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,69.8,226.5,94,339.7,9.85756972111554,16.0143426294821,3.700796812749
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,162.0,203.9,195,461.5,7.67749800796813,12.9809721115538,2.37401992031872
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,214.2,343.6,34,476.6,8.85297619047619,14.6087301587302,3.09722222222222
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,102.7,553.6,34,644.7,7.69694422310757,13.5024462151394,1.8914422310757
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,63.8,248.6,94,324.7,8.37310756972112,14.1784860557769,2.56772908366534
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,127.3,262.1,34,486.9,9.36172908366534,15.1990996015936,3.5243625498008
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,249.0,382.4,34,584.6,8.45699206349206,13.954503968254,2.95947619047619
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,82.0,347.8,34,532.6,9.05596015936255,15.2003505976096,2.91156573705179
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,119.9,333.0,34,418.9,6.69382470119522,12.0729083665339,1.31474103585657
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,81.9,379.0,34,498.6,7.83486055776892,14.0932270916335,1.57649402390438
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,109.9,426.9,34,570.5,8.24365079365079,13.893253968254,2.59404761904762
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,62.5,341.9,34,444.4,8.01058964143427,13.9419760956175,2.079203187251
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,108.8,645.9,34,733.9,8.44948207171315,14.2023107569721,2.69665737051793
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,158.4,436.7,34,570.5,8.63585657370518,14.3338645418327,2.93784860557769
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,45.2,573.6,34,636.6,8.30784920634921,14.4040873015873,2.21161904761905
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,146.5,115.4,195,259.4,8.31170916334661,13.597577689243,3.02584462151394
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,123.9,213.6,94,354.2,8.47868525896414,13.8482071713147,3.10916334661355
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,104.2,220.5,94,321.9,9.20589641434263,15.1885019920319,3.22329482071713
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,89.6,222.5,94,341.8,8.07420634920635,14.0126984126984,2.13571428571428
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,121.0,341.0,34,436.9,8.38804780876494,13.6864541832669,3.08964143426295
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,69.8,226.5,94,339.7,9.85756972111554,16.0143426294821,3.700796812749
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,162.0,203.9,195,461.5,7.67749800796813,12.9809721115538,2.37401992031872
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,214.2,343.6,34,476.6,8.85297619047619,14.6087301587302,3.09722222222222
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,102.7,553.6,34,644.7,7.69694422310757,13.5024462151394,1.8914422310757
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,63.8,248.6,94,324.7,8.37310756972112,14.1784860557769,2.56772908366534
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,127.3,262.1,34,486.9,9.36172908366534,15.1990996015936,3.5243625498008
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,249.0,382.4,34,584.6,8.45699206349206,13.954503968254,2.95947619047619
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,82.0,347.8,34,532.6,9.05596015936255,15.2003505976096,2.91156573705179
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,119.9,333.0,34,418.9,6.69382470119522,12.0729083665339,1.31474103585657
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,81.9,379.0,34,498.6,7.83486055776892,14.0932270916335,1.57649402390438
26,45,31,24,35,43,1.65,0.63,1.37,1.36,0.12,0.1,14.91,12.44,109.9,426.9,34,570.5,8.24365079365079,13.893253968254,2.59404761904762
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,62.5,341.9,34,444.4,8.01058964143427,13.9419760956175,2.079203187251
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,108.8,645.9,34,733.9,8.44948207171315,14.2023107569721,2.69665737051793
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,158.4,436.7,34,570.5,8.63585657370518,14.3338645418327,2.93784860557769
33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.1,7.82,7.34,45.2,573.6,34,636.6,8.30784920634921,14.4040873015873,2.21161904761905
